"Title ID","Title","Annotation","Publisher","Copyright","OriginalCopyright","Translator","Author","Illustrator","Grade Level Span","Language","Genre","Classification","Culture","Topic","Discipline","Standard","Award"
"874","G Is for Golden: A California Alphabet","An alphabet of things that characterize the State of California. Each alphabet entry consists of a short rhyme followed by brief information about the entry and its place in California history. Illustrated with bright artwork.","Sleeping Bear Press","2002",,,"David Domeniconi","Pam Carroll","K thru 2, 3 thru 5","English","Nonfiction","Alphabet Book, Picture Book","Multicultural","American History","History/Social Science","HSS 1.3, HSS 1.5, HSS 2.5, HSS 4.1",
"15163","G Is for Googol: A Math Alphabet Book","This alphabet book explains the meaning of mathematical terms from abacus to zillion. Each term is explained by text and bright watercolor-washed drawings and cartoons. A glossary is included. Pair up with Q IS FOR QUARK: A SCIENCE ALPHABET BOOK.","Tricycle Press","1998",,,"David M. Schwartz","Marissa  Moss","3 thru 5, 6 thru 8","English","Nonfiction","Alphabet Book, Picture Book",,"Mathematical Reasoning, Number Sense","English-Language Arts/Vocabulary, Mathematics",,
"41419","Galapagos George","This is the story of the famous Lonesome George, a giant tortoise who was the last of his species and lived to be one hundred years old. His story gives us a glimpse of the amazing creatures living on the ever-fascinating Galápagos Islands.","Harper Collins","2014",,,"Jean Craighead George","Wendell Minor","3 thru 5","English","Nonfiction","Picture Book",,"Life Science (Biology)","Science",,"Cook Prize"
"14998","Galapagos Means Tortoises","Poems communicate details about the habitat, behavior, and adaptations of 12 animals native to the Galápagos Islands, including the giant tortoise, boobies, the marine iguana, and the sea lion. Heller's poetic text is partnered with realistic paintings that fill the page in single- and double-page spreads. An author's note provides additional information about the Galápagos Islands. California author/illustrator.","Sierra Club Books","2000",,,"Ruth Heller","Ruth  Heller","K thru 2, 3 thru 5, 6 thru 8","English","Nonfiction, Poetry","Picture Book, Read Aloud",,"Life Science (Biology)","English-Language Arts/Literary Elements, Science","LS K.2, LS 1.2, LS 2.2, LS 3.3, LS 4.3",
"16407","Galileo y el universo (Galileo and the Universe)","This is a straightforward account of Galileo's life and times. Extensive illustrations help make it clear what Galileo discovered, how it was different from conventional wisdom, and why those differences earned him the enmity of the church. Other titles in the Pioneros de la Ciencia (Pioneers of Science) series that have been translated into Spanish include LOUIS PASTEUR Y LOS GERMENES (LOUIS PASTEUR AND GERMS), MARIE CURIE Y EL RADIO (MARIE CURIE AND RADIUM), GUGLIELMO MARCONI Y LA RADIO (GUGLIELMO MARCONI AND THE RADIO), CHARLES DARWIN Y LA EVOLUCION (CHARLES DARWIN AND EVOLUTION), and ISAAC NEWTON Y LA GRAVEDAD (ISAAC NEWTON AND GRAVITY).","Celeste Ediciones","1992",,,"Steve Parker",,"3 thru 5, 6 thru 8","Spanish","Nonfiction",,,"Earth Science","History/Social Science, Science","ES 5.5, I & E 5.6, ES 8.4, I & E 8.9",
"16150","Galileo's Treasure Box","While Galileo sleeps, his young daughter explores his study and discovers some of the objects he uses in his scientific experiments. The simple text is accompanied by artwork rendered in a Renaissance style and the book concludes with a brief biography of Galileo. This would be a good choice to launch a discussion of Galileo, his life, and his scientific endeavors or to stimulate student predictions about Galileo's uses of the objects in the box.","Walker and Company","2001","1987",,"Catherine Brighton","Catherine  Brighton","K thru 2, 3 thru 5","English","Historical Fiction","Picture Book, Read Aloud",,"Earth Science","Science","I & E 2.4, ES 3.4",
"16764","Galileo's Universe","In this sophisticated book of poetry and paper engineering, the reader interacts with the paper engineering (pop-ups) to better understand Galileo Galilei's beliefs. The poetry leads the reader to the world of science and the superstitions of the sixteenth-century. The language used is both elegant and comprehensive. While paper-engineering books are not for every library or classroom, they do offer hands-on engagement for reluctant readers or science participants. Included is a timeline of Galileo's life.","Creative Editions","2005",,,"J. Patrick Lewis","Tom  Curry","3 thru 5, 6 thru 8","English","Biography/Autobiography, Poetry","Picture Book",,"Earth Science, Physical Science (Chemistry and Physics), Measurement & Geometry (Geometry)","English-Language Arts/Literary Elements, Mathematics, Science","ES 5.5, ES 8.4, Math 5.G.1-6, Math 6.G.1-6",
"17001","Galileo: The Genius Who Faced the Inquisition","This is a well-told biography of Galileo. It begins with his childhood and takes the reader through his life as an astronomer and physicist. Key to the text is the controversy surrounding the theory that the earth is not the center of the universe; that, rather, the earth revolves around the sun. The narrative and well-placed illustrations help to tell a complicated story and paint an accurate picture of everyday life in Florence, Italy, in the 1500s.","National Geographic Society","2005",,,"Philip Steele",,"3 thru 5, 6 thru 8","English","Nonfiction",,,"Earth Science","Science","ES 5.5, I & E 5.6, ES 8.4",
"40162","Galileo’s Leaning Tower Experiment: A Science Adventure ","A fictionalized account of Galileo’s experiments on calculating the speed of falling objects. Galileo observes a poor farm boy, Massimo, who drops bread and cheese on his uncle’s boat as it passes under a bridge. Galileo is surprised to see the bread and cheese hit the boat at the same time, contradicting Aristotle’s teachings. Galileo begins experimenting with other pairs of falling objects, proving that they fall at the same speed and hit the ground simultaneously. An afterword notes the fictionalized details. Introduces physics and experimentation to young scientists.","Charlesbridge","2009",,,"Wendy Macdonald","Paolo Rui","K thru 2, 3 thru 5","English","Historical Fiction","Picture Book, Read Aloud","Western European","Physical Science (Chemistry and Physics)","Science","PS K.1, I & E K.4, PS 1.1, I & E 1.4, PS 2.1, I & E 2.4, PS 3.1, I & E 3.5, PS 4.1, I & E 4.6, PS 5.1, I & E 5.6, PS 6.3, I & E 6.7, PS 7.6, I & E 7.7, I & E 8.9",
"848","Game of Silence","Nine-year-old Omakaya and her family, members of the Ojibwa tribe, are forced to leave their island on Lake Superior in 1850 when white settlers move into the territory. The girl comes to realize that the things most important to her are her home and way of life. This is a satisfying sequel to THE BIRCHBARK HOUSE, the author’s first book about Omakaya and her family.","HarperCollins","2005",,,"Louise Erdrich",,"3 thru 5, 6 thru 8","English","Historical Fiction",,"Native American","American History, Diversity, Ethnic Studies","History/Social Science","HSS 5.3, HSS 8.6","John and Patricia Beatty Award"
"39248","Gandhi","This story of Gandhi's life and work is told in a simple, straightforward manner, presenting his social and political goals with reverence. Includes author's notes. The author/illustrator's signature artwork using gold borders and accents of brilliant color evoke the East Indian culture. Can be used as a picture book for older readers.","Margaret McElderry Books","2001",,,"- Demi"," Demi","3 thru 5, 6 thru 8","English","Biography/Autobiography","Picture Book","East Indian/East Indian American, Multicultural","English-Language Arts/General","History/Social Science","HSS 6.5",
"16861","Garden of the Spirit Bear: Life in the Great Northern Rainforest","This is an introduction to the Great Bear Rainforest, which lies along the Pacific Coast in British Columbia, Canada. The book highlights the lives of the black bears that live in the region as well as the old-growth trees, native peoples, salmon, and other plants and animals found there. Also discussed is the threat posed to the forest by logging interests. Watercolor illustrations show the vast, unspoiled landscapes of the region.","Clarion Books","2004",,,"Dorothy Hinshaw Patent","Dorothy Milton","3 thru 5","English","Narrative Nonfiction",,,"Life Science (Biology)","Science","LS 3.3",
"37552","Gardener, The","Young Lydia Grace has to go to New York to live with her uncle during the Depression. Told entirely in letters written to her family, the story traces her efforts to make the city more beautiful and to get her uncle to smile. Pictures fill out the plot outline and are done in muted colors except for the flowers. This is a great book to introduce the 1930s and to start discussions on families.","Farrar, Straus & Giroux","2000","1997",,"Sarah Stewart","David Small","K thru 2, 3 thru 5","English","Fiction, Historical Fiction","Picture Book",,"English-Language Arts/General","History/Social Science, English-Language Arts/Writing, Science","LS 3.3","Caldecott Honor, Christopher Award"
"38314","Gathering of Days: A New England Girl's Journal, A","A young girl's journal pulls the reader into life in New Hampshire in 1830. Many precepts are woven into this story, illustrating both the sparseness and richness of life in the past compared with life today.","Scribner","1979",,,"Joan W. Blos",,"3 thru 5, 6 thru 8","English","Historical Fiction",,,"English-Language Arts/General","History/Social Science",,"Newbery Winner"
